tkr,cdate,cp
SPY,1995-02-21,48.4375
SPY,1995-02-17,48.453098
SPY,1995-02-16,48.640598
SPY,1995-02-15,48.703098
SPY,1995-02-14,48.4375
SPY,1995-02-13,48.375
SPY,1995-02-10,48.359299
SPY,1995-02-09,48.296799
SPY,1995-02-08,48.296799
SPY,1995-02-07,48.296799
SPY,1995-02-06,48.234299
SPY,1995-02-03,48.0312
SPY,1995-02-02,47.359299
SPY,1995-02-01,47.078098
SPY,1995-01-31,47.0937
SPY,1995-01-30,46.9062
SPY,1995-01-27,47.109299
SPY,1995-01-26,46.921799
SPY,1995-01-25,46.875
SPY,1995-01-24,46.75
SPY,1995-01-23,46.6875
SPY,1995-01-20,46.546799
SPY,1995-01-19,46.7187
SPY,1995-01-18,46.984299
SPY,1995-01-17,47.0312
SPY,1995-01-16,47.015598
SPY,1995-01-13,46.734299
SPY,1995-01-12,46.1875
SPY,1995-01-11,46.171799
SPY,1995-01-10,46.140598
SPY,1995-01-09,46.0937
SPY,1995-01-06,46.046799
SPY,1995-01-05,46.00
SPY,1995-01-04,46.00
SPY,1995-01-03,45.7812
SPY,1994-12-30,45.5625
SPY,1994-12-29,46.109299
SPY,1994-12-28,46.078098
SPY,1994-12-27,46.3125
SPY,1994-12-23,46.0625
SPY,1994-12-22,46.015598
SPY,1994-12-21,46.1562
SPY,1994-12-20,45.671799
SPY,1994-12-19,45.8125
SPY,1994-12-16,45.75
SPY,1994-12-15,45.890598
SPY,1994-12-14,45.75
SPY,1994-12-13,45.515598
SPY,1994-12-12,45.3437
SPY,1994-12-09,45.046799
SPY,1994-12-08,44.875
SPY,1994-12-07,45.3125
SPY,1994-12-06,45.640598
SPY,1994-12-05,45.609299
SPY,1994-12-02,45.5625
SPY,1994-12-01,45.140598
SPY,1994-11-30,45.5937
SPY,1994-11-29,45.6562
SPY,1994-11-28,45.671799
SPY,1994-11-25,45.4687
SPY,1994-11-23,45.25
SPY,1994-11-22,45.00
SPY,1994-11-21,46.00
SPY,1994-11-18,46.4687
SPY,1994-11-17,46.5312
SPY,1994-11-16,46.8437
SPY,1994-11-15,46.6875
SPY,1994-11-14,46.8437
SPY,1994-11-11,46.4062
SPY,1994-11-10,46.578098
SPY,1994-11-09,46.9062
SPY,1994-11-08,46.828098
SPY,1994-11-07,46.4687
SPY,1994-11-04,46.328098
SPY,1994-11-03,46.9375
SPY,1994-11-02,46.6875
SPY,1994-11-01,46.953098
SPY,1994-10-31,47.484299
SPY,1994-10-28,47.6562
SPY,1994-10-27,46.671799
SPY,1994-10-26,46.390598
SPY,1994-10-25,46.2187
SPY,1994-10-24,46.171799
SPY,1994-10-21,46.5625
SPY,1994-10-20,46.75
SPY,1994-10-19,47.0625
SPY,1994-10-18,46.8437
SPY,1994-10-17,46.953098
SPY,1994-10-14,47.046799
SPY,1994-10-13,46.8437
SPY,1994-10-12,46.6875
SPY,1994-10-11,46.625
SPY,1994-10-10,45.9375
SPY,1994-10-07,45.453098
SPY,1994-10-06,45.25
SPY,1994-10-05,45.390598
SPY,1994-10-04,45.375
SPY,1994-10-03,46.0625
SPY,1994-09-30,46.171799
SPY,1994-09-29,46.234299
SPY,1994-09-28,46.4687
SPY,1994-09-27,46.109299
SPY,1994-09-26,46.140598
SPY,1994-09-23,45.9062
SPY,1994-09-22,46.0625
SPY,1994-09-21,46.171799
SPY,1994-09-20,46.171799
SPY,1994-09-19,47.0625
SPY,1994-09-16,47.015598
SPY,1994-09-15,47.640598
SPY,1994-09-14,47.046799
SPY,1994-09-13,47.00
SPY,1994-09-12,46.859299
SPY,1994-09-09,47.00
SPY,1994-09-08,47.50
SPY,1994-09-07,47.265598
SPY,1994-09-06,47.3125
SPY,1994-09-02,47.296799
SPY,1994-09-01,47.50
SPY,1994-08-31,47.6562
SPY,1994-08-30,47.7812
SPY,1994-08-29,47.6562
SPY,1994-08-26,47.6875
SPY,1994-08-25,47.015598
SPY,1994-08-24,47.140598
SPY,1994-08-23,46.640598
SPY,1994-08-22,46.375
SPY,1994-08-19,46.421799
SPY,1994-08-18,46.453098
SPY,1994-08-17,46.609299
SPY,1994-08-16,46.640598
SPY,1994-08-15,46.3125
SPY,1994-08-12,46.328098
SPY,1994-08-11,45.9687
SPY,1994-08-10,46.140598
SPY,1994-08-09,45.9687
SPY,1994-08-08,45.890598
SPY,1994-08-05,45.7812
SPY,1994-08-04,45.9375
SPY,1994-08-03,46.203098
SPY,1994-08-02,46.1875
SPY,1994-08-01,46.125
SPY,1994-07-29,45.9062
SPY,1994-07-28,45.453098
SPY,1994-07-27,45.359299
SPY,1994-07-26,45.359299
SPY,1994-07-25,45.4062
SPY,1994-07-22,45.3437
SPY,1994-07-21,45.265598
SPY,1994-07-20,45.171799
SPY,1994-07-19,45.375
SPY,1994-07-18,45.4687
SPY,1994-07-15,45.390598
SPY,1994-07-14,45.375
SPY,1994-07-13,44.890598
SPY,1994-07-12,44.8125
SPY,1994-07-11,44.75
SPY,1994-07-08,44.9062
SPY,1994-07-07,44.921799
SPY,1994-07-06,44.734299
SPY,1994-07-05,44.796799
SPY,1994-07-01,44.5625
SPY,1994-06-30,44.4687
SPY,1994-06-29,44.75
SPY,1994-06-28,44.609299
SPY,1994-06-27,44.828098
SPY,1994-06-24,44.0625
SPY,1994-06-23,45.00
SPY,1994-06-22,45.265598
SPY,1994-06-21,45.0937
SPY,1994-06-20,45.484299
SPY,1994-06-17,45.875
SPY,1994-06-16,46.4375
SPY,1994-06-15,46.3437
SPY,1994-06-14,46.5312
SPY,1994-06-13,46.171799
SPY,1994-06-10,46.109299
SPY,1994-06-09,46.0312
SPY,1994-06-08,45.7812
SPY,1994-06-07,46.1562
SPY,1994-06-06,46.2187
SPY,1994-06-03,46.234299
SPY,1994-06-02,45.9687
SPY,1994-06-01,46.015598
SPY,1994-05-31,45.8125
SPY,1994-05-27,45.875
SPY,1994-05-26,45.828098
SPY,1994-05-25,45.796799
SPY,1994-05-24,45.671799
SPY,1994-05-23,45.484299
SPY,1994-05-20,45.5625
SPY,1994-05-19,45.734299
SPY,1994-05-18,45.515598
SPY,1994-05-17,45.1875
SPY,1994-05-16,44.5312
SPY,1994-05-13,44.515598
SPY,1994-05-12,44.515598
SPY,1994-05-11,44.296799
SPY,1994-05-10,44.703098
SPY,1994-05-09,44.359299
SPY,1994-05-06,44.75
SPY,1994-05-05,45.1875
SPY,1994-05-04,45.25
SPY,1994-05-03,45.328098
SPY,1994-05-02,45.375
SPY,1994-04-29,45.0937
SPY,1994-04-28,44.953098
SPY,1994-04-26,45.2812
SPY,1994-04-25,45.328098
SPY,1994-04-22,44.859299
SPY,1994-04-21,44.9062
SPY,1994-04-20,44.3125
SPY,1994-04-19,44.359299
SPY,1994-04-18,44.296799
SPY,1994-04-15,44.5937
SPY,1994-04-14,44.5937
SPY,1994-04-13,44.578098
SPY,1994-04-12,44.8125
SPY,1994-04-11,44.875
SPY,1994-04-08,44.6875
SPY,1994-04-07,45.0312
SPY,1994-04-06,44.8125
SPY,1994-04-05,44.8125
SPY,1994-04-04,43.9062
SPY,1994-03-31,44.5937
SPY,1994-03-30,44.4687
SPY,1994-03-29,45.0937
SPY,1994-03-28,46.00
SPY,1994-03-25,45.9375
SPY,1994-03-24,46.375
SPY,1994-03-23,46.9375
SPY,1994-03-22,46.9687
SPY,1994-03-21,46.8437
SPY,1994-03-18,46.9687
SPY,1994-03-17,47.25
SPY,1994-03-16,47.25
SPY,1994-03-15,46.875
SPY,1994-03-14,46.9062
SPY,1994-03-11,46.8437
SPY,1994-03-10,46.5937
SPY,1994-03-09,46.9687
SPY,1994-03-08,46.75
SPY,1994-03-07,46.9375
SPY,1994-03-04,46.6875
SPY,1994-03-03,46.5625
SPY,1994-03-02,46.6875
SPY,1994-03-01,46.625
SPY,1994-02-28,46.8125
SPY,1994-02-25,46.8125
SPY,1994-02-24,46.5937
SPY,1994-02-23,47.2187
SPY,1994-02-22,47.3437
SPY,1994-02-18,46.875
SPY,1994-02-17,47.1562
SPY,1994-02-16,47.4375
SPY,1994-02-15,47.4687
SPY,1994-02-14,47.2187
SPY,1994-02-11,47.1562
SPY,1994-02-10,47.00
SPY,1994-02-09,47.4062
SPY,1994-02-08,47.2187
SPY,1994-02-07,47.1875
SPY,1994-02-04,46.9687
SPY,1994-02-03,48.0625
SPY,1994-02-02,48.2812
SPY,1994-02-01,47.9687
SPY,1994-01-31,48.2187
SPY,1994-01-28,47.875
SPY,1994-01-27,47.75
SPY,1994-01-26,47.3125
SPY,1994-01-25,47.1875
SPY,1994-01-24,47.1875
SPY,1994-01-21,47.375
SPY,1994-01-20,47.4687
SPY,1994-01-19,47.3437
SPY,1994-01-18,47.4687
SPY,1994-01-17,47.4062
SPY,1994-01-14,47.4062
SPY,1994-01-13,47.2187
SPY,1994-01-12,47.3437
SPY,1994-01-11,47.50
SPY,1994-01-10,47.5937
SPY,1994-01-07,47.0312
SPY,1994-01-06,46.75
SPY,1994-01-05,46.75
SPY,1994-01-04,46.6562
SPY,1994-01-03,46.4687
SPY,1993-12-31,46.5937
SPY,1993-12-30,46.8437
SPY,1993-12-29,47.0312
SPY,1993-12-28,47.0937
SPY,1993-12-27,47.00
SPY,1993-12-23,46.75
SPY,1993-12-22,46.7812
SPY,1993-12-21,46.4687
SPY,1993-12-20,46.625
SPY,1993-12-17,46.5625
SPY,1993-12-16,46.625
SPY,1993-12-15,46.4687
SPY,1993-12-14,46.5312
SPY,1993-12-13,46.875
SPY,1993-12-10,46.5937
SPY,1993-12-09,46.6875
SPY,1993-12-08,46.8437
SPY,1993-12-07,46.8437
SPY,1993-12-06,46.875
SPY,1993-12-03,46.7187
SPY,1993-12-02,46.5312
SPY,1993-12-01,46.4062
SPY,1993-11-30,46.3437
SPY,1993-11-29,46.3125
SPY,1993-11-26,46.50
SPY,1993-11-24,46.4687
SPY,1993-11-23,46.2812
SPY,1993-11-22,46.0312
SPY,1993-11-19,46.3125
SPY,1993-11-18,46.4062
SPY,1993-11-17,46.5312
SPY,1993-11-16,46.7812
SPY,1993-11-15,46.5625
SPY,1993-11-12,46.5937
SPY,1993-11-11,46.375
SPY,1993-11-10,46.50
SPY,1993-11-09,46.1562
SPY,1993-11-08,46.125
SPY,1993-11-05,46.0625
SPY,1993-11-04,45.8437
SPY,1993-11-03,46.3437
SPY,1993-11-02,46.9375
SPY,1993-11-01,46.9687
SPY,1993-10-29,46.8437
SPY,1993-10-28,46.8437
SPY,1993-10-27,46.50
SPY,1993-10-26,46.4687
SPY,1993-10-25,46.50
SPY,1993-10-22,46.375
SPY,1993-10-21,46.5937
SPY,1993-10-20,46.6562
SPY,1993-10-19,46.5937
SPY,1993-10-18,46.9375
SPY,1993-10-15,47.0625
SPY,1993-10-14,46.8125
SPY,1993-10-13,46.2187
SPY,1993-10-12,46.2187
SPY,1993-10-11,46.1562
SPY,1993-10-08,46.0625
SPY,1993-10-07,46.00
SPY,1993-10-06,46.125
SPY,1993-10-05,46.1562
SPY,1993-10-04,46.2187
SPY,1993-10-01,46.1562
SPY,1993-09-30,45.9375
SPY,1993-09-29,46.0312
SPY,1993-09-28,46.1875
SPY,1993-09-27,46.2812
SPY,1993-09-24,45.7812
SPY,1993-09-23,45.9062
SPY,1993-09-22,45.6562
SPY,1993-09-21,45.2812
SPY,1993-09-20,45.4375
SPY,1993-09-17,45.8125
SPY,1993-09-16,46.1875
SPY,1993-09-15,46.375
SPY,1993-09-14,46.25
SPY,1993-09-13,46.4375
SPY,1993-09-10,46.4062
SPY,1993-09-09,46.00
SPY,1993-09-08,45.9062
SPY,1993-09-07,46.0625
SPY,1993-09-03,46.375
SPY,1993-09-02,46.3437
SPY,1993-09-01,46.50
SPY,1993-08-31,46.5625
SPY,1993-08-30,46.4375
SPY,1993-08-27,46.25
SPY,1993-08-26,46.2812
SPY,1993-08-25,46.25
SPY,1993-08-24,46.2187
SPY,1993-08-23,45.7187
SPY,1993-08-20,45.8125
SPY,1993-08-19,45.7812
SPY,1993-08-18,45.7812
SPY,1993-08-17,45.5312
SPY,1993-08-16,45.375
SPY,1993-08-13,45.125
SPY,1993-08-12,45.0625
SPY,1993-08-11,45.1875
SPY,1993-08-10,45.1875
SPY,1993-08-09,45.2187
SPY,1993-08-06,44.9687
SPY,1993-08-05,44.9062
SPY,1993-08-04,45.00
SPY,1993-08-03,45.00
SPY,1993-08-02,44.9687
SPY,1993-07-30,44.8437
SPY,1993-07-29,45.0937
SPY,1993-07-28,44.8437
SPY,1993-07-27,44.9375
SPY,1993-07-26,44.9687
SPY,1993-07-23,44.7187
SPY,1993-07-22,44.50
SPY,1993-07-21,44.8125
SPY,1993-07-20,44.8437
SPY,1993-07-19,44.7187
SPY,1993-07-16,44.75
SPY,1993-07-15,44.875
SPY,1993-07-14,45.0625
SPY,1993-07-13,44.9062
SPY,1993-07-12,44.9375
SPY,1993-07-09,44.9687
SPY,1993-07-08,44.8437
SPY,1993-07-07,44.3437
SPY,1993-07-06,44.2187
SPY,1993-07-02,44.6875
SPY,1993-07-01,44.9375
SPY,1993-06-30,45.0625
SPY,1993-06-29,45.0625
SPY,1993-06-28,45.2812
SPY,1993-06-25,44.7812
SPY,1993-06-24,44.8125
SPY,1993-06-23,44.2187
SPY,1993-06-22,44.625
SPY,1993-06-21,44.5937
SPY,1993-06-18,44.50
SPY,1993-06-17,45.1875
SPY,1993-06-16,45.0312
SPY,1993-06-15,44.9375
SPY,1993-06-14,45.0312
SPY,1993-06-11,45.0937
SPY,1993-06-10,44.9062
SPY,1993-06-09,44.875
SPY,1993-06-08,44.7187
SPY,1993-06-07,45.125
SPY,1993-06-04,45.2812
SPY,1993-06-03,45.4375
SPY,1993-06-02,45.5937
SPY,1993-06-01,45.6562
SPY,1993-05-28,45.2187
SPY,1993-05-27,45.4375
SPY,1993-05-26,45.5937
SPY,1993-05-25,45.0312
SPY,1993-05-24,44.9375
SPY,1993-05-21,44.75
SPY,1993-05-20,45.1562
SPY,1993-05-19,45.0312
SPY,1993-05-18,44.125
SPY,1993-05-17,44.1562
SPY,1993-05-14,44.00
SPY,1993-05-13,44.0312
SPY,1993-05-12,44.5625
SPY,1993-05-11,44.625
SPY,1993-05-10,44.4375
SPY,1993-05-07,44.3437
SPY,1993-05-06,44.4375
SPY,1993-05-05,44.5937
SPY,1993-05-04,44.4687
SPY,1993-05-03,44.3125
SPY,1993-04-30,44.0312
SPY,1993-04-29,43.9687
SPY,1993-04-28,43.7812
SPY,1993-04-27,43.875
SPY,1993-04-26,43.4062
SPY,1993-04-23,43.75
SPY,1993-04-22,43.9375
SPY,1993-04-21,44.50
SPY,1993-04-20,44.5312
SPY,1993-04-19,44.75
SPY,1993-04-16,44.9375
SPY,1993-04-15,44.9375
SPY,1993-04-14,44.9375
SPY,1993-04-13,45.00
SPY,1993-04-12,44.9062
SPY,1993-04-08,44.2812
SPY,1993-04-07,44.3437
SPY,1993-04-06,44.1875
SPY,1993-04-05,44.3125
SPY,1993-04-02,44.0937
SPY,1993-04-01,45.0312
SPY,1993-03-31,45.1875
SPY,1993-03-30,45.2187
SPY,1993-03-29,45.0937
SPY,1993-03-26,44.9062
SPY,1993-03-25,45.1562
SPY,1993-03-24,44.875
SPY,1993-03-23,44.875
SPY,1993-03-22,44.7812
SPY,1993-03-19,45.0312
SPY,1993-03-18,45.3125
SPY,1993-03-17,45.0312
SPY,1993-03-16,45.3125
SPY,1993-03-15,45.3125
SPY,1993-03-12,45.0937
SPY,1993-03-11,45.5625
SPY,1993-03-10,45.6875
SPY,1993-03-09,45.5937
SPY,1993-03-08,45.75
SPY,1993-03-05,44.75
SPY,1993-03-04,44.875
SPY,1993-03-03,45.125
SPY,1993-03-02,44.9375
SPY,1993-03-01,44.2812
SPY,1993-02-26,44.4062
SPY,1993-02-25,44.3437
SPY,1993-02-24,44.25
SPY,1993-02-23,43.6875
SPY,1993-02-22,43.7187
SPY,1993-02-19,43.5625
SPY,1993-02-18,43.4062
SPY,1993-02-17,43.4375
SPY,1993-02-16,43.4687
SPY,1993-02-12,44.5937
SPY,1993-02-11,44.9375
SPY,1993-02-10,44.7187
SPY,1993-02-09,44.6562
SPY,1993-02-08,44.9687
SPY,1993-02-05,44.9687
SPY,1993-02-04,45.00
SPY,1993-02-03,44.8125
SPY,1993-02-02,44.3437
SPY,1993-02-01,44.25
SPY,1993-01-29,43.9375
